sample	donor	flow_date	mean1	mean2	sigmasq1	sigmasq2	channel	purity
pelm_130815	pelm	2015-08-13	1.15296409089736	2.56741728370251	0.0671880024291805	0.0551834671802407	APC.A	0.958425196850394
pelm_130815	pelm	2015-08-13	1.0988627262793	2.81120221604192	0.0570818734461294	0.162296018852804	PE.A	0.962204724409449
pelm_130815	pelm	2015-08-13	1.4606586535144	2.81021799774593	0.0516470769198931	0.0313652743778519	Pacific.Blue.A	0.960314960629921
peop_200514	peop	2014-05-20	1.41164829222536	2.52654119186417	0.087222666413219	0.0617061872898511	APC.A	0.969729155602762
peop_200514	peop	2014-05-20	1.40204928492515	2.53138252269425	0.0813870984102798	0.125968374200753	PE.A	0.970260223048327
peop_200514	peop	2014-05-20	1.56096330725447	2.6651257956826	0.0477273236542969	0.035511621204917	Pacific.Blue.A	0.974331740130997
piun_020415	piun	2015-04-02	1.03908232947708	2.31674877156315	0.0944232975620836	0.0386465103544826	APC.A	0.909894877356916
piun_020415	piun	2015-04-02	1.41419011961011	3.39830595129326	0.151625150288952	0.131664765912706	PE.A	0.901218087769064
piun_020415	piun	2015-04-02	1.43379200153253	2.76571449904679	0.126022746293371	0.0406870301162333	Pacific.Blue.A	0.90639078925413
piun_041214	piun	2014-12-04	0.770023758256943	2.24536763604502	0.0591436362221191	0.0384411709878672	APC.A	0.962284482758621
piun_041214	piun	2014-12-04	1.00194075208461	3.27606132205523	0.0804011303040226	0.202457849040672	PE.A	0.969673645320197
piun_041214	piun	2014-12-04	0.88103710308315	2.20639696742816	0.0959072613937123	0.0828379082152739	Pacific.Blue.A	0.971674876847291
podx_210715	podx	2015-07-21	1.05922415175786	2.39814820249133	0.0726289837783475	0.0538848612313688	APC.A	0.977579852579853
podx_210715	podx	2015-07-21	1.15837295782744	2.98178354210532	0.0628316832274179	0.191599790109433	PE.A	0.982800982800983
podx_210715	podx	2015-07-21	1.26198207848155	2.51358156976543	0.0664622605472386	0.0297898282009106	Pacific.Blue.A	0.981265356265356
qanu_200614	qanu	2014-06-20	0.910775339306133	3.05765235402994	0.0573274548173069	0.069607508381378	APC.A	0.990802483329501
qanu_200614	qanu	2014-06-20	1.09996775950509	2.66127217223396	0.25924811022543	0.196095206433226	PE.A	0.950103472062543
qanu_200614	qanu	2014-06-20	1.09569407405706	2.71132403733631	0.0527400713294272	0.0297256877121504	Pacific.Blue.A	0.990802483329501
qaqx_271115	qaqx	2015-11-27	1.37599539197471	2.21656557217861	0.0632208846482434	0.0557071783733363	APC.A	0.972296015180266
qaqx_271115	qaqx	2015-11-27	1.06154480317059	2.8965183814775	0.044556210242514	0.139617934617348	PE.A	0.98697027197976
qaqx_271115	qaqx	2015-11-27	1.76257345500394	2.67965236293033	0.0461220358718308	0.0517223045102855	Pacific.Blue.A	0.979253636938646
qimz_010714	qimz	2014-07-01	0.720493350480118	1.96286816418355	0.0426927280117688	0.0719165037720366	APC.A	0.986795567083235
qimz_010714	qimz	2014-07-01	0.704174519476239	2.1575949858174	0.0475191574104477	0.193616968993035	PE.A	0.98420183918887
qimz_010714	qimz	2014-07-01	0.794367888816773	2.40496608692601	0.0616311105341846	0.0246156992475194	Pacific.Blue.A	0.985852393303466
qolg_171115	qolg	2015-11-17	1.03101723099454	2.04916505587557	0.0616834627408808	0.061370011393888	APC.A	0.98813056379822
qolg_171115	qolg	2015-11-17	1.11135000572216	3.37719631224923	0.0650171505718741	0.150952241891255	PE.A	0.988442917382477
